#EAST NORTH ELEV Kg/m^2 [-6->-4) [-4->-2) [-2->0) [0->2) [2->4) [4->6) (percent)
433487 1479887 0 0 -nan -nan -nan -nan -nan -nan 
435487 1479887 0 0 -nan -nan -nan -nan -nan -nan 
437487 1479887 0 0 -nan -nan -nan -nan -nan -nan 
439487 1479887 0 0 -nan -nan -nan -nan -nan -nan 
441487 1479887 0 0 -nan -nan -nan -nan -nan -nan 
443487 1479887 0 0 -nan -nan -nan -nan -nan -nan 
445487 1479887 0 0 -nan -nan -nan -nan -nan -nan 
447487 1479887 0 0 -nan -nan -nan -nan -nan -nan 
449487 1479887 0 0 -nan -nan -nan -nan -nan -nan 
451487 1479887 0 0 -nan -nan -nan -nan -nan -nan 
453487 1479887 0 0 -nan -nan -nan -nan -nan -nan 
455487 1479887 0 0 -nan -nan -nan -nan -nan -nan 
463487 1477887 0 2.59235e-291 4.94835e-10 1.14381e-08 8.14812e-08 2.18224e-07 6.30441e-07 100 
465487 1477887 0 1.46826e-285 7.46291e-10 1.72338e-08 1.22523e-07 3.25989e-07 9.13892e-07 100 
467487 1477887 0 5.63154e-280 1.11091e-09 2.56296e-08 1.81861e-07 4.8079e-07 1.30922e-06 100 
469487 1477887 0 1.46274e-274 1.63217e-09 3.76217e-08 2.66454e-07 7.00101e-07 1.85353e-06 100 
471487 1477887 0 2.57291e-269 2.36688e-09 5.45089e-08 3.85361e-07 1.00651e-06 2.5933e-06 100 
473487 1477887 0 3.06477e-264 3.38771e-09 7.79527e-08 5.50141e-07 1.42866e-06 3.5857e-06 100 
475487 1477887 0 2.47222e-259 4.78583e-09 1.10034e-07 7.75249e-07 2.00212e-06 4.89963e-06 100 
477487 1477887 0 1.35049e-254 6.67311e-09 1.53306e-07 1.07838e-06 2.77016e-06 6.61639e-06 100 
479487 1477887 0 4.9959e-250 9.18374e-09 2.10826e-07 1.48068e-06 3.78418e-06 8.8297e-06 100 
481487 1477887 0 1.25156e-245 1.24747e-08 2.86169e-07 2.00684e-06 5.10378e-06 1.1645e-05 100 
483487 1477887 0 2.12327e-241 1.67249e-08 3.83403e-07 2.68489e-06 6.79617e-06 1.51775e-05 100 
485487 1477887 0 2.43935e-237 2.21318e-08 5.07016e-07 3.54569e-06 8.93488e-06 1.95491e-05 100 
487487 1477887 0 1.89784e-233 2.89062e-08 6.61792e-07 4.62208e-06 1.15975e-05 2.48842e-05 100 
489487 1477887 0 9.99911e-230 3.72635e-08 8.5262e-07 5.94751e-06 1.48626e-05 3.13032e-05 99.9999 
491487 1477887 0 3.56762e-226 4.74131e-08 1.08423e-06 7.5543e-06 1.88052e-05 3.89153e-05 99.9999 
493487 1477887 0 8.62011e-223 5.95433e-08 1.3609e-06 9.47142e-06 2.34916e-05 4.78101e-05 99.9999 
495487 1477887 0 1.41047e-219 7.38054e-08 1.68601e-06 1.17219e-05 2.89734e-05 5.8048e-05 99.9999 
497487 1477887 0 1.56289e-216 9.0295e-08 2.06172e-06 1.43199e-05 3.52809e-05 6.96502e-05 99.9999 
499487 1477887 0 1.17277e-213 1.09033e-07 2.48847e-06 1.72681e-05 4.24162e-05 8.25897e-05 99.9999 
501487 1477887 0 5.9595e-211 1.2995e-07 2.96462e-06 2.05547e-05 5.03473e-05 9.67825e-05 99.9998 
503487 1477887 0 2.0508e-208 1.52867e-07 3.4861e-06 2.41512e-05 5.90029e-05 0.000112082 99.9998 
505487 1477887 0 4.7792e-206 1.77488e-07 4.04617e-06 2.8011e-05 6.82688e-05 0.000128275 99.9998 
507487 1477887 0 7.54226e-204 2.03398e-07 4.63535e-06 3.20685e-05 7.79874e-05 0.000145083 99.9997 
509487 1477887 0 8.06055e-202 2.30063e-07 5.24149e-06 3.62403e-05 8.79587e-05 0.000162166 99.9997 
511487 1477887 0 5.83369e-200 2.56841e-07 5.85007e-06 4.04264e-05 9.79458e-05 0.00017913 99.9997 
513487 1477887 0 2.85916e-198 2.83011e-07 6.44467e-06 4.45143e-05 0.000107683 0.000195545 99.9996 
515487 1477887 0 9.48963e-197 3.07796e-07 7.00768e-06 4.83834e-05 0.000116885 0.000210956 99.9996 
