gs_step,col_step,particle_ht,ashdiam,part_density,fall_time,plume_diffusion_fine_particle,plume_diffusion_coarse_particle,total_fall_time,wind_sum_x,wind_sum_y,actual_mass
2,23,8000.6800000000,0.0000000000,0.0000000000,16.5533469111,696.4181644533,204783.6163276799,506.8675743842,0.0000000000,5068.6757438423,1955164466.4186151028
2,24,8334.0000000000,0.0000000000,0.0000000000,16.2203061185,719.5369546163,222204.4447999999,523.0878805027,0.0000000000,5230.8788050271,1940824007.6668701172
2,25,8667.3200000000,0.0000000000,0.0000000000,15.8939658542,742.4714784334,240336.3274956799,538.9818463569,0.0000000000,5389.8184635686,1926092531.6293766499
2,26,9000.6400000000,0.0000000000,0.0000000000,15.5741913086,765.2302121271,259179.2644147199,554.5560376655,0.0000000000,5545.5603766545,1910976293.8437511921
2,27,9333.9600000000,0.0000000000,0.0000000000,15.2608503845,787.8209433434,278733.2555571198,569.8168880500,0.0000000000,5698.1688804995,1895479860.5625672340
2,28,9667.2800000000,0.0000000000,0.0000000000,14.9538136423,810.2508496327,298998.3009228798,584.7707016922,0.0000000000,5847.7070169224,1879606267.6293339729
2,29,10000.6000000000,0.0000000000,0.0000000000,14.6529542466,832.5265655927,319974.4005119998,599.4236559388,0.0000000000,5994.2365593885,1863357145.9099087715
2,30,10333.9200000000,0.0000000000,0.0000000000,14.3581479139,854.6542406329,341661.5543244798,613.7818038528,0.0000000000,6137.8180385277,1846732818.9694054127
2,31,10667.2400000000,0.0000000000,0.0000000000,14.0692728612,876.6395889324,364059.7623603198,627.8510767139,0.0000000000,6278.5107671394,1829732377.3132998943
2,32,11000.5600000000,0.0000000000,0.0000000000,13.7862097555,898.4879328551,387169.0246195197,641.6372864695,0.0000000000,6416.3728646949,1812353732.4553258419
2,33,11333.8800000000,0.0000000000,0.0000000000,13.5088416650,920.2042408519,410989.3411020797,655.1461281345,0.0000000000,6551.4612813452,1794593653.2458410263
2,34,11667.2000000000,0.0000000000,0.0000000000,13.2370540103,941.7931606917,435520.7118079996,668.3831821448,0.0000000000,6683.8318214477,1776447786.2288749218
2,35,12000.5200000000,0.0000000000,0.0000000000,12.9707345171,963.2590487130,460763.1367372797,681.3539166619,0.0000000000,6813.5391666186,1757910661.2471864223
2,36,12333.8400000000,0.0000000000,0.0000000000,12.7097731703,984.6059956699,486716.6158899196,694.0636898321,0.0000000000,6940.6368983211,1738975683.0469017029
2,37,12667.1600000000,0.0000000000,0.0000000000,12.4540621679,1005.8378496509,513381.1492659196,706.5177520000,0.0000000000,7065.1775200003,1719635109.2188842297
2,38,13000.4800000000,0.0000000000,0.0000000000,12.2034958771,1026.9582364695,540756.7368652795,718.7212478771,0.0000000000,7187.2124787714,1699880014.4302062988
2,39,13333.8000000000,0.0000000000,0.0000000000,11.9579707902,1047.9705778630,568843.3786879994,730.6792186673,0.0000000000,7306.7921866730,1679700240.5263578892
2,40,13667.1200000000,0.0000000000,0.0000000000,11.7173854818,1068.8781077852,597641.0747340795,742.3966041492,0.0000000000,7423.9660414915,1659084331.7047741413
2,41,14000.4400000000,0.0000000000,0.0000000000,11.4816405676,1089.6838870319,627149.8250035194,753.8782447167,0.0000000000,7538.7824471673,1638019453.5548517704
2,42,14333.7600000000,0.0000000000,0.0000000000,11.2506386623,1110.3908164080,657369.6294963195,765.1288833790,0.0000000000,7651.2888337903,1616491294.3091404438
2,43,14667.0800000000,0.0000000000,0.0000000000,11.0242843403,1131.0016486102,688300.4882124794,776.1531677193,0.0000000000,7761.5316771929,1594483946.1325321198
2,44,15000.4000000000,0.0000000000,0.0000000000,10.8024840956,1151.5189989776,719942.4011519994,786.9556518149,0.0000000000,7869.5565181488,1571979763.6640775204
2,45,15333.7200000000,0.0000000000,0.0000000000,10.5851463037,1171.9453552408,752295.3683148792,797.5407981186,0.0000000000,7975.4079811861,1548959196.2856659889
2,46,15667.0400000000,0.0000000000,0.0000000000,10.3721811835,1192.2830863829,785359.3897011192,807.9129793021,0.0000000000,8079.1297930212,1525400589.6798598766
2,47,16000.3600000000,0.0000000000,0.0000000000,10.1635007601,1212.5344507090,819134.4653107191,818.0764800622,0.0000000000,8180.7648006220,1501279951.0982425213
2,48,16333.6800000000,0.0000000000,0.0000000000,9.9590188286,1232.7016032119,853620.5951436791,828.0354988908,0.0000000000,8280.3549889078,1476570671.3149828911
2,49,16667.0000000000,0.0000000000,0.0000000000,9.7586509186,1252.7866023071,888817.7791999993,837.7941498093,0.0000000000,8377.9414980934,1451243194.3833467960
2,50,17000.3200000000,0.0000000000,0.0000000000,9.5623142590,1272.7914160028,924726.0174796792,847.3564640684,0.0000000000,8473.5646406836,1425264623.9012501240
2,51,17333.6400000000,0.0000000000,0.0000000000,9.3699277442,1292.7179275630,961345.3099827191,856.7263918126,0.0000000000,8567.2639181259,1398598251.3238301277
2,52,17666.9600000000,0.0000000000,0.0000000000,9.1814119003,1312.5679407136,998675.6567091191,865.9078037129,0.0000000000,8659.0780371289,1371202987.6500308514
2,53,18000.2800000000,0.0000000000,0.0000000000,8.9966888523,1332.3431844369,1036717.0576588791,874.9044925652,0.0000000000,8749.0449256516,1343032674.1445662975
2,54,18333.6000000000,0.0000000000,0.0000000000,8.8156822919,1352.0453173938,1075469.5128319990,883.7201748571,0.0000000000,8837.2017485709,1314035240.0349977016
2,55,18666.9200000000,0.0000000000,0.0000000000,8.6383174464,1371.6759320081,1114933.0222284792,892.3584923035,0.0000000000,8923.5849230348,1284151664.4535381794
2,56,19000.2400000000,0.0000000000,0.0000000000,8.4645210471,1391.2365582463,1155107.5858483189,900.8230133506,0.0000000000,9008.2301335058,1253314684.9268972874
2,57,19333.5600000000,0.0000000000,0.0000000000,8.2942212996,1410.7286671179,1195993.2036915189,909.1172346502,0.0000000000,9091.1723465021,1221447173.3804581165
2,58,19666.8800000000,0.0000000000,0.0000000000,8.1273478540,1430.1536739233,1237589.8757580789,917.2445825042,0.0000000000,9172.4458250421,1188460069.6546332836
2,59,20000.2000000000,0.0000000000,0.0000000000,7.9638317756,1449.5129412714,1279897.6020479987,925.2084142798,0.0000000000,9252.0841427981,1154249716.6869785786
2,60,20333.5200000000,0.0000000000,0.0000000000,7.8036055168,1468.8077818846,1322916.3825612788,933.0120197966,0.0000000000,9330.1201979656,1118694372.1397197247
2,61,20666.8400000000,0.0000000000,0.0000000000,7.6466028888,1488.0394612128,1366646.2172979186,940.6586226854,0.0000000000,9406.5862268536,1081649563.6560225487
2,62,21000.1600000000,0.0000000000,0.0000000000,7.4927590347,1507.2091998694,1411087.1062579185,948.1513817201,0.0000000000,9481.5138172005,1042941783.3495248556
2,63,21333.4800000000,0.0000000000,0.0000000000,7.3420104023,1526.3181759056,1456239.0494412784,955.4933921224,0.0000000000,9554.9339212239,1002359734.7330747843
2,64,21666.8000000000,0.0000000000,0.0000000000,7.1942947182,1545.3675269353,1502102.0468479984,962.6876868406,0.0000000000,9626.8768684057,959641863.2938426733
2,65,22000.1200000000,0.0000000000,0.0000000000,7.0495509616,1564.3583521235,1548676.0984780784,969.7372378022,0.0000000000,9697.3723780222,914458043.7377510071
2,66,22333.4400000000,0.0000000000,0.0000000000,6.9077193398,1583.2917140475,1595961.2043315182,976.6449571420,0.0000000000,9766.4495714198,866381690.9405087233
2,67,22666.7600000000,0.0000000000,0.0000000000,6.7687412626,1602.1686404422,1643957.3644083182,983.4136984046,0.0000000000,9834.1369840459,814845371.4814821482
2,68,23000.0800000000,0.0000000000,0.0000000000,6.6325593190,1620.9901258378,1692664.5787084782,990.0462577236,0.0000000000,9900.4625772361,759066176.0122112036
2,69,23333.4000000000,0.0000000000,0.0000000000,6.4991172529,1639.7571330972,1742082.8472319981,996.5453749765,0.0000000000,9965.4537497653,697911149.6707921028
2,70,23666.7200000000,0.0000000000,0.0000000000,6.3683599400,1658.4705948625,1792212.1699788780,1002.9137349166,0.0000000000,10029.1373491657,629630961.7794699669
2,71,24000.0400000000,0.0000000000,0.0000000000,6.2402333652,1677.1314149144,1843052.5469491181,1009.1539682817,0.0000000000,10091.5396828175,551259154.4531236887
2,72,24333.3600000000,0.0000000000,0.0000000000,6.1146845999,1695.7404694541,1894603.9781427179,1015.2686528816,0.0000000000,10152.6865288164,456955843.3071954250
2,73,24666.6800000000,0.0000000000,0.0000000000,5.9916617806,1714.2986083103,1946866.4635596781,1021.2603146622,0.0000000000,10212.6031466223,331425706.1393707395
2,74,25000.0000000000,0.0000000000,0.0000000000,5.8711140872,1732.8066560786,1999840.0031999978,1027.1314287494,0.0000000000,10271.3142874940,305.6585482670
3,0,334.3200000000,0.0034822023,1000.0000000000,36.0881847137,54.7899743083,355.5271116800,36.0881847137,0.0000000000,360.8818471369,3764771655.3542542458
3,1,667.6400000000,0.0000000000,0.0000000000,35.3621177916,95.3948859941,1422.1084467200,71.4503025053,0.0000000000,714.5030250532,3859247823.5739912987
3,2,1000.9600000000,0.0000000000,0.0000000000,34.6506587857,131.9465686351,3199.7440051200,106.1009612910,0.0000000000,1061.0096129101,3905016348.0760583878
3,3,1334.2800000000,0.0000000000,0.0000000000,33.9535137957,166.0921434755,5688.4337868800,140.0544750867,0.0000000000,1400.5447508669,3930148264.4164104462
3,4,1667.6000000000,0.0000000000,0.0000000000,33.2703948344,198.5532957603,8888.1777920000,173.3248699211,0.0000000000,1733.2486992112,3943640911.5834116936
3,5,2000.9200000000,0.0000000000,0.0000000000,32.6010197089,229.7323193005,12798.9760204800,205.9258896300,0.0000000000,2059.2588963002,3949563959.1374816895
3,6,2334.2400000000,0.0000000000,0.0000000000,31.9451119035,259.8839917535,17420.8284723200,237.8710015335,0.0000000000,2378.7100153353,3950113967.7842030525
3,7,2667.5600000000,0.0000000000,0.0000000000,31.3024004660,289.1832181233,22753.7351475200,269.1734019995,0.0000000000,2691.7340199953,3946614335.4921722412
3,8,3000.8800000000,0.0000000000,0.0000000000,30.6726198954,317.7569837251,28797.6960460800,299.8460218950,0.0000000000,2998.4602189497,3939924936.0134639740
3,9,3334.2000000000,0.0000000000,0.0000000000,30.0555100326,345.7013669369,35552.7111680000,329.9015319276,0.0000000000,3299.0153192756,3930636113.6233983040
3,10,3667.5200000000,0.0000000000,0.0000000000,29.4508159524,373.0914056096,43018.7805132800,359.3523478800,0.0000000000,3593.5234787999,3919170494.7361831665
3,11,4000.8400000000,0.0000000000,0.0000000000,28.8582878588,399.9871999488,51195.9040819200,388.2106357388,0.0000000000,3882.1063573879,3905840701.8546962738
3,12,4334.1600000000,0.0000000000,0.0000000000,28.2776809813,426.4378829543,60084.0818739200,416.4883167201,0.0000000000,4164.8831672009,3890884098.5961842537
3,13,4667.4800000000,0.0000000000,0.0000000000,27.7087554741,452.4843108254,69683.3138892800,444.1970721942,0.0000000000,4441.9707219416,3874484742.9646873474
3,14,5000.8000000000,0.0000000000,0.0000000000,27.1512763168,478.1609481938,79993.6001280000,471.3483485110,0.0000000000,4713.4834851098,3856787820.2836675644
3,15,5334.1200000000,0.0000000000,0.0000000000,26.6050132176,503.4972268660,91014.9405900800,497.9533617286,0.0000000000,4979.5336172861,3837909452.2813124657
3,16,5667.4400000000,0.0000000000,0.0000000000,26.0697405180,528.5185488639,102747.3352755200,524.0231022466,0.0000000000,5240.2310224657,3817943553.8632655144
3,17,6000.7600000000,0.0000000000,0.0000000000,25.5452370993,553.2470423463,115190.7841843200,549.5683393458,0.0000000000,5495.6833934584,3796966742.9957299232
3,18,6334.0800000000,0.0000000000,0.0000000000,25.0312862918,577.7021416439,128345.2873164800,574.5996256376,0.0000000000,5745.9962563763,3775041930.2989788055
3,19,6667.4000000000,0.0000000000,0.0000000000,24.5276757850,601.9010394383,142210.8446719999,599.1273014226,0.0000000000,5991.2730142262,3752220991.0491356850
3,20,7000.7200000000,0.0000000000,0.0000000000,24.0341975399,625.8590442502,156787.4562508799,623.1614989625,0.0000000000,6231.6149896248,3728546785.4394969940
3,21,7334.0400000000,0.0000000000,0.0000000000,23.5506477030,649.5898666287,172075.1220531199,646.7121466655,0.0000000000,6467.1214666545,3704054706.8138837814
3,22,7667.3600000000,0.0000000000,0.0000000000,23.0768265223,673.1058508558,188073.8420787199,669.7889731877,0.0000000000,6697.8897318773,3678773881.9298777580
3,23,8000.6800000000,0.0000000000,0.0000000000,22.6125382646,696.4181644533,204783.6163276799,692.4015114523,0.0000000000,6924.0151145231,3652728110.5017046928
3,24,8334.0000000000,0.0000000000,0.0000000000,22.1575911347,719.5369546163,222204.4447999999,714.5591025870,0.0000000000,7145.5910258703,3625936606.4110341072
3,25,8667.3200000000,0.0000000000,0.0000000000,21.7117971963,742.4714784334,240336.3274956799,736.2708997833,0.0000000000,7362.7089978328,3598414585.8569769859
3,26,9000.6400000000,0.0000000000,0.0000000000,21.2749722939,765.2302121271,259179.2644147199,757.5458720772,0.0000000000,7575.4587207721,3570173735.7223982811
3,27,9333.9600000000,0.0000000000,0.0000000000,20.8469359775,787.8209433434,278733.2555571198,778.3928080547,0.0000000000,7783.9280805474,3541222586.8902072906
3,28,9667.2800000000,0.0000000000,0.0000000000,20.4275114274,810.2508496327,298998.3009228798,798.8203194821,0.0000000000,7988.2031948212,3511566811.0627703667
3,29,10000.6000000000,0.0000000000,0.0000000000,20.0165253812,832.5265655927,319974.4005119998,818.8368448634,0.0000000000,8188.3684486336,3481209455.0986299515
3,30,10333.9200000000,0.0000000000,0.0000000000,19.6138080628,854.6542406329,341661.5543244798,838.4506529262,0.0000000000,8384.5065292621,3450151123.4970026016
3,31,10667.2400000000,0.0000000000,0.0000000000,19.2191931116,876.6395889324,364059.7623603198,857.6698460378,0.0000000000,8576.6984603784,3418390117.0984220505
3,32,11000.5600000000,0.0000000000,0.0000000000,18.8325175141,898.4879328551,387169.0246195197,876.5023635520,0.0000000000,8765.0236355197,3385922534.0968608856
3,33,11333.8800000000,0.0000000000,0.0000000000,18.4536215366,920.2042408519,410989.3411020797,894.9559850885,0.0000000000,8949.5598508852,3352742337.9100651741
3,34,11667.2000000000,0.0000000000,0.0000000000,18.0823486588,941.7931606917,435520.7118079996,913.0383337474,0.0000000000,9130.3833374736,3318841395.2115159035
3,35,12000.5200000000,0.0000000000,0.0000000000,17.7185455100,963.2590487130,460763.1367372797,930.7568792574,0.0000000000,9307.5687925738,3284209486.4020600319
3,36,12333.8400000000,0.0000000000,0.0000000000,17.3620618048,984.6059956699,486716.6158899196,948.1189410622,0.0000000000,9481.1894106216,3248834289.9253106117
3,37,12667.1600000000,0.0000000000,0.0000000000,17.0127502815,1005.8378496509,513381.1492659196,965.1316913437,0.0000000000,9651.3169134366,3212701341.0566973686
3,38,13000.4800000000,0.0000000000,0.0000000000,16.6704666413,1026.9582364695,540756.7368652795,981.8021579849,0.0000000000,9818.0215798493,3175793965.0790600777
3,39,13333.8000000000,0.0000000000,0.0000000000,16.3350694885,1047.9705778630,568843.3786879994,998.1372274734,0.0000000000,9981.3722747338,3138093184.0612988472
3,40,13667.1200000000,0.0000000000,0.0000000000,16.0064202721,1068.8781077852,597641.0747340795,1014.1436477455,0.0000000000,10141.4364774550,3099577595.7465834618
3,41,14000.4400000000,0.0000000000,0.0000000000,15.6843832289,1089.6838870319,627149.8250035194,1029.8280309744,0.0000000000,10298.2803097440,3060223222.2991886139
3,42,14333.7600000000,0.0000000000,0.0000000000,15.3688253269,1110.3908164080,657369.6294963195,1045.1968563013,0.0000000000,10451.9685630130,3020003325.8174314499
3,43,14667.0800000000,0.0000000000,0.0000000000,15.0596162107,1131.0016486102,688300.4882124794,1060.2564725120,0.0000000000,10602.5647251199,2978888186.5526790619
3,44,15000.4000000000,0.0000000000,0.0000000000,14.7566281475,1151.5189989776,719942.4011519994,1075.0131006595,0.0000000000,10750.1310065952,2936844838.6306729317
3,45,15333.7200000000,0.0000000000,0.0000000000,14.4597359745,1171.9453552408,752295.3683148792,1089.4728366341,0.0000000000,10894.7283663405,2893836756.6881589890
3,46,15667.0400000000,0.0000000000,0.0000000000,14.1688170470,1192.2830863829,785359.3897011192,1103.6416536811,0.0000000000,11036.4165368108,2849823485.1341257095
3,47,16000.3600000000,0.0000000000,0.0000000000,13.8837511878,1212.5344507090,819134.4653107191,1117.5254048689,0.0000000000,11175.2540486889,2804760199.6133351326
3,48,16333.6800000000,0.0000000000,0.0000000000,13.6044206376,1232.7016032119,853620.5951436791,1131.1298255065,0.0000000000,11311.2982550652,2758597187.5471987724
3,49,16667.0000000000,0.0000000000,0.0000000000,13.3307100064,1252.7866023071,888817.7791999993,1144.4605355129,0.0000000000,11444.6053551289,2711279231.1577124596
3,50,17000.3200000000,0.0000000000,0.0000000000,13.0625062255,1272.7914160028,924726.0174796792,1157.5230417384,0.0000000000,11575.2304173843,2662744871.8746662140
3,51,17333.6400000000,0.0000000000,0.0000000000,12.7996985015,1292.7179275630,961345.3099827191,1170.3227402399,0.0000000000,11703.2274023994,2612925529.1075205803
3,52,17666.9600000000,0.0000000000,0.0000000000,12.5421782697,1312.5679407136,998675.6567091191,1182.8649185096,0.0000000000,11828.6491850960,2561744438.4961547852
3,53,18000.2800000000,0.0000000000,0.0000000000,12.2898391497,1332.3431844369,1036717.0576588791,1195.1547576593,0.0000000000,11951.5475765928,2509115364.1699724197
3,54,18333.6000000000,0.0000000000,0.0000000000,12.0425769015,1352.0453173938,1075469.5128319990,1207.1973345608,0.0000000000,12071.9733456081,2454941025.1188640594
3,55,18666.9200000000,0.0000000000,0.0000000000,11.8002893824,1371.6759320081,1114933.0222284792,1218.9976239432,0.0000000000,12189.9762394320,2399111155.8451814651
3,56,19000.2400000000,0.0000000000,0.0000000000,11.5628765045,1391.2365582463,1155107.5858483189,1230.5605004477,0.0000000000,12305.6050044769,2341500093.5051145554
3,57,19333.5600000000,0.0000000000,0.0000000000,11.3302401937,1410.7286671179,1195993.2036915189,1241.8907406414,0.0000000000,12418.9074064142,2281963743.8850550652
3,58,19666.8800000000,0.0000000000,0.0000000000,11.1022843492,1430.1536739233,1237589.8757580789,1252.9930249906,0.0000000000,12529.9302499062,2220335720.7018852234
3,59,20000.2000000000,0.0000000000,0.0000000000,10.8789148035,1449.5129412714,1279897.6020479987,1263.8719397941,0.0000000000,12638.7193979411,2156422367.0677351952
3,60,20333.5200000000,0.0000000000,0.0000000000,10.6600392837,1468.8077818846,1322916.3825612788,1274.5319790778,0.0000000000,12745.3197907783,2089996238.3522090912
3,61,20666.8400000000,0.0000000000,0.0000000000,10.4455673735,1488.0394612128,1366646.2172979186,1284.9775464513,0.0000000000,12849.7754645134,2020787424.6586906910
3,62,21000.1600000000,0.0000000000,0.0000000000,10.2354104756,1507.2091998694,1411087.1062579185,1295.2129569269,0.0000000000,12952.1295692689,1948471770.5799021721
3,63,21333.4800000000,0.0000000000,0.0000000000,10.0294817751,1526.3181759056,1456239.0494412784,1305.2424387020,0.0000000000,13052.4243870199,1872654522.3079011440
3,64,21666.8000000000,0.0000000000,0.0000000000,9.8276962040,1545.3675269353,1502102.0468479984,1315.0701349060,0.0000000000,13150.7013490599,1792847031.6814463139
3,65,22000.1200000000,0.0000000000,0.0000000000,9.6299704056,1564.3583521235,1548676.0984780784,1324.7001053116,0.0000000000,13247.0010531164,1708432543.4544312954
3,66,22333.4400000000,0.0000000000,0.0000000000,9.4362227005,1583.2917140475,1595961.2043315182,1334.1363280121,0.0000000000,13341.3632801211,1618614091.6928982735
3,67,22666.7600000000,0.0000000000,0.0000000000,9.2463730523,1602.1686404422,1643957.3644083182,1343.3827010644,0.0000000000,13433.8270106439,1522331571.2026357651
3,68,23000.0800000000,0.0000000000,0.0000000000,9.0603430351,1620.9901258378,1692664.5787084782,1352.4430440995,0.0000000000,13524.4304409949,1418122314.7583489418
3,69,23333.4000000000,0.0000000000,0.0000000000,8.8780558009,1639.7571330972,1742082.8472319981,1361.3210999003,0.0000000000,13613.2109990034,1303869684.0193316936
3,70,23666.7200000000,0.0000000000,0.0000000000,8.6994360476,1658.4705948625,1792212.1699788780,1370.0205359479,0.0000000000,13700.2053594794,1176305499.0186564922
3,71,24000.0400000000,0.0000000000,0.0000000000,8.5244099884,1677.1314149144,1843052.5469491181,1378.5449459363,0.0000000000,13785.4494593631,1029887686.8045531511
3,72,24333.3600000000,0.0000000000,0.0000000000,8.5486178057,1695.7404694541,1894603.9781427179,1387.0935637421,0.0000000000,13870.9356374206,853705906.9836997986
3,73,24666.6800000000,0.0000000000,0.0000000000,8.4335687040,1714.2986083103,1946866.4635596781,1395.5271324460,0.0000000000,13955.2713244602,619184735.6839989424
3,74,25000.0000000000,0.0000000000,0.0000000000,8.3200679573,1732.8066560786,1999840.0031999978,1403.8472004033,0.0000000000,14038.4720040330,571.0453471545
4,0,334.3200000000,0.0018660660,1021.2500000000,48.7823255632,54.7899743083,355.5271116800,48.7823255632,0.0000000000,487.8232556317,5477710436.5383949280
4,1,667.6400000000,0.0000000000,0.0000000000,47.8008621492,95.3948859941,1422.1084467200,96.5831877124,0.0000000000,965.8318771238,5615172450.1841363907
4,2,1000.9600000000,0.0000000000,0.0000000000,46.8391450352,131.9465686351,3199.7440051200,143.4223327476,0.0000000000,1434.2233274758,5681765260.3943872452
4,3,1334.2800000000,0.0000000000,0.0000000000,45.8967769406,166.0921434755,5688.4337868800,189.3191096882,0.0000000000,1893.1910968815,5718331982.9025020599
4,4,1667.6000000000,0.0000000000,0.0000000000,44.9733685777,198.5532957603,8888.1777920000,234.2924782658,0.0000000000,2342.9247826584,5737963668.6909618378
4,5,2000.9200000000,0.0000000000,0.0000000000,44.0685384911,229.7323193005,12798.9760204800,278.3610167570,0.0000000000,2783.6101675699,5746581652.0305089951
4,6,2334.2400000000,0.0000000000,0.0000000000,43.1819129001,259.8839917535,17420.8284723200,321.5429296571,0.0000000000,3215.4292965708,5747381909.8894538879
4,7,2667.5600000000,0.0000000000,0.0000000000,42.3131255439,289.1832181233,22753.7351475200,363.8560552009,0.0000000000,3638.5605520095,5742289974.9502286911
4,8,3000.8800000000,0.0000000000,0.0000000000,41.4618175307,317.7569837251,28797.6960460800,405.3178727317,0.0000000000,4053.1787273169,5732556956.1397571564
4,9,3334.2000000000,0.0000000000,0.0000000000,40.6276371895,345.7013669369,35552.7111680000,445.9455099212,0.0000000000,4459.4550992123,5719041799.3102979660
4,10,3667.5200000000,0.0000000000,0.0000000000,39.8102399245,373.0914056096,43018.7805132800,485.7557498457,0.0000000000,4857.5574984574,5702359422.2661151886
4,11,4000.8400000000,0.0000000000,0.0000000000,39.0092880729,399.9871999488,51195.9040819200,524.7650379186,0.0000000000,5247.6503791863,5682964688.0649127960
4,12,4334.1600000000,0.0000000000,0.0000000000,38.2244507654,426.4378829543,60084.0818739200,562.9894886840,0.0000000000,5629.8948868403,5661202958.7319278717
4,13,4667.4800000000,0.0000000000,0.0000000000,37.4554037896,452.4843108254,69683.3138892800,600.4448924737,0.0000000000,6004.4489247367,5637342037.0828285217
4,14,5000.8000000000,0.0000000000,0.0000000000,36.7018294561,478.1609481938,79993.6001280000,637.1467219298,0.0000000000,6371.4672192978,5611593166.5167827606
4,15,5334.1200000000,0.0000000000,0.0000000000,35.9634164670,503.4972268660,91014.9405900800,673.1101383967,0.0000000000,6731.1013839674,5584125303.1513538361
4,16,5667.4400000000,0.0000000000,0.0000000000,35.2398597875,528.5185488639,102747.3352755200,708.3499981842,0.0000000000,7083.4999818420,5555075092.3679561615
4,17,6000.7600000000,0.0000000000,0.0000000000,34.5308605199,553.2470423463,115190.7841843200,742.8808587041,0.0000000000,7428.8085870410,5524554012.6496219635
4,18,6334.0800000000,0.0000000000,0.0000000000,33.8361257802,577.7021416439,128345.2873164800,776.7169844843,0.0000000000,7767.1698448428,5492653598.4087371826
4,19,6667.4000000000,0.0000000000,0.0000000000,33.1553685768,601.9010394383,142210.8446719999,809.8723530611,0.0000000000,8098.7235306111,5459449327.7266921997
4,20,7000.7200000000,0.0000000000,0.0000000000,32.4883076924,625.8590442502,156787.4562508799,842.3606607535,0.0000000000,8423.6066075353,5425003561.8167619705
4,21,7334.0400000000,0.0000000000,0.0000000000,31.8346675674,649.5898666287,172075.1220531199,874.1953283209,0.0000000000,8741.9532832089,5389367797.6903409958
4,22,7667.3600000000,0.0000000000,0.0000000000,31.1941781862,673.1058508558,188073.8420787199,905.3895065071,0.0000000000,9053.8950650706,5352584414.5296449661
4,23,8000.6800000000,0.0000000000,0.0000000000,30.5665749659,696.4181644533,204783.6163276799,935.9560814729,0.0000000000,9359.5608147292,5314688040.7145452499
4,24,8334.0000000000,0.0000000000,0.0000000000,29.9515986466,719.5369546163,222204.4447999999,965.9076801195,0.0000000000,9659.0768011953,5275706632.2779111862
4,25,8667.3200000000,0.0000000000,0.0000000000,29.3489951848,742.4714784334,240336.3274956799,995.2566753043,0.0000000000,9952.5667530430,5235662328.6588125229
4,26,9000.6400000000,0.0000000000,0.0000000000,29.3374579617,765.2302121271,259179.2644147199,1024.5941332660,0.0000000000,10245.9413326599,5194572134.1714811325
4,27,9333.9600000000,0.0000000000,0.0000000000,28.9426282637,787.8209433434,278733.2555571198,1053.5367615296,0.0000000000,10535.3676152964,5152448461.1773099899
4,28,9667.2800000000,0.0000000000,0.0000000000,28.5531122670,810.2508496327,298998.3009228798,1082.0898737966,0.0000000000,10820.8987379662,5109299561.9545469284
4,29,10000.6000000000,0.0000000000,0.0000000000,28.1688384588,832.5265655927,319974.4005119998,1110.2587122554,0.0000000000,11102.5871225539,5065129869.6562137604
4,30,10333.9200000000,0.0000000000,0.0000000000,27.7897362885,854.6542406329,341661.5543244798,1138.0484485439,0.0000000000,11380.4844854391,5019940263.8234815598
4,31,10667.2400000000,0.0000000000,0.0000000000,27.4157361553,876.6395889324,364059.7623603198,1165.4641846992,0.0000000000,11654.6418469917,4973728272.1939125061
4,32,11000.5600000000,0.0000000000,0.0000000000,27.0467693947,898.4879328551,387169.0246195197,1192.5109540939,0.0000000000,11925.1095409386,4926488217.6732378006
4,33,11333.8800000000,0.0000000000,0.0000000000,26.6827682666,920.2042408519,410989.3411020797,1219.1937223605,0.0000000000,12191.9372236047,4878211317.0861024857
4,34,11667.2000000000,0.0000000000,0.0000000000,26.3236659425,941.7931606917,435520.7118079996,1245.5173883030,0.0000000000,12455.1738830298,4828885736.5122480392
4,35,12000.5200000000,0.0000000000,0.0000000000,25.9693964932,963.2590487130,460763.1367372797,1271.4867847962,0.0000000000,12714.8678479621,4778496606.5226497650
4,36,12333.8400000000,0.0000000000,0.0000000000,25.6198948769,984.6059956699,486716.6158899196,1297.1066796731,0.0000000000,12971.0667967314,4727025999.3585481644
4,37,12667.1600000000,0.0000000000,0.0000000000,25.2750969271,1005.8378496509,513381.1492659196,1322.3817766003,0.0000000000,13223.8177660026,4674452868.9698772430
4,38,13000.4800000000,0.0000000000,0.0000000000,24.9349393409,1026.9582364695,540756.7368652795,1347.3167159411,0.0000000000,13473.1671594111,4620752953.7863283157
4,39,13333.8000000000,0.0000000000,0.0000000000,24.5993596671,1047.9705778630,568843.3786879994,1371.9160756082,0.0000000000,13719.1607560824,4565898641.0810852051
4,40,13667.1200000000,0.0000000000,0.0000000000,24.2682962955,1068.8781077852,597641.0747340795,1396.1843719037,0.0000000000,13961.8437190370,4509858790.7542057037
4,41,14000.4400000000,0.0000000000,0.0000000000,23.9416884445,1089.6838870319,627149.8250035194,1420.1260603482,0.0000000000,14201.2606034817,4452598515.2605676651
4,42,14333.7600000000,0.0000000000,0.0000000000,23.6194761508,1110.3908164080,657369.6294963195,1443.7455364990,0.0000000000,14437.4553649902,4394078911.1827783585
4,43,14667.0800000000,0.0000000000,0.0000000000,23.3016002582,1131.0016486102,688300.4882124794,1467.0471367573,0.0000000000,14670.4713675726,4334256736.5417318344
