#Easting Northing Elev. Mass/Area  [-4->-3) [-3->-2) [-2->-1) [-1->0) [0->1) [1->2) [2->3) [3->4) 
554290 1380690 350 3.5e-06  6.6e-169 3.6e-131 4.9e-99 1.4e-61 9.5e-34 1.3e-16 9.9e-08 1e+02 
554290 1382190 350 3.8e-06  1.4e-167 3.8e-130 3e-98 4.3e-61 1.8e-33 1.9e-16 1.2e-07 1e+02 
554290 1383690 350 3.7e-06  7.4e-168 2.4e-130 2.1e-98 3.4e-61 1.6e-33 1.7e-16 1.1e-07 1e+02 
554290 1385190 350 3.3e-06  1.1e-169 8.7e-132 1.7e-99 7e-62 6.5e-34 1.1e-16 8.9e-08 1e+02 
554290 1386690 350 2.7e-06  4.2e-173 1.9e-134 1.6e-101 3.7e-63 1.2e-34 4.6e-17 5.7e-08 1e+02 
554290 1388190 350 2e-06  4.4e-178 2.4e-138 1.7e-104 5e-65 1.1e-35 1.3e-17 2.9e-08 1e+02 
554290 1389690 350 1.3e-06  1.2e-184 1.8e-143 2.2e-108 1.7e-67 4.5e-37 2.5e-18 1.2e-08 1e+02 
554290 1391190 350 8e-07  9.1e-193 8.1e-150 3.2e-113 1.5e-70 8.6e-39 3.3e-19 4.2e-09 1e+02 
554290 1392690 350 4.4e-07  1.8e-202 2.1e-157 5.5e-119 3.5e-74 7.7e-41 2.8e-20 1.1e-09 1e+02 
554290 1394190 350 2.2e-07  9.4e-214 3.2e-166 1.1e-125 2.1e-78 3.2e-43 1.6e-21 2.6e-10 1e+02 
554290 1395690 350 1e-07  1.3e-226 2.9e-176 2.4e-133 3.1e-83 6e-46 6.4e-23 4.6e-11 1e+02 
554290 1397190 350 4.3e-08  4.8e-241 1.5e-187 6.4e-142 1.2e-88 5.3e-49 1.7e-24 6.8e-12 1e+02 
554290 1398690 350 1.7e-08  4.7e-257 4.7e-200 1.9e-151 1.2e-94 2.2e-52 2.9e-26 8e-13 1e+02 
554290 1400190 350 5.9e-09  1.2e-274 8.4e-214 6.6e-162 2.9e-101 4.1e-56 3.4e-28 7.7e-14 1e+02 
554290 1401690 350 1.9e-09  8.2e-294 8.8e-229 2.6e-173 1.8e-108 3.6e-60 2.7e-30 6e-15 1e+02 
554290 1403190 350 5.7e-10  0 5.4e-245 1.2e-185 3e-116 1.4e-64 1.4e-32 3.8e-16 1e+02 
554290 1404690 350 1.6e-10  0 1.9e-262 6.3e-199 1.2e-124 2.7e-69 4.9e-35 2e-17 1e+02 
554290 1406190 350 4e-11  0 3.9e-281 3.8e-213 1.3e-133 2.3e-74 1.2e-37 8.2e-19 1e+02 
554290 1407690 350 9.2e-12  0 4.7e-301 2.6e-228 3.4e-143 9.2e-80 1.8e-40 2.8e-20 1e+02 
554290 1409190 350 2e-12  0 0 2.1e-244 2.3e-153 1.7e-85 1.9e-43 7.7e-22 1e+02 
554290 1410690 350 3.9e-13  0 0 1.9e-261 3.9e-164 1.4e-91 1.4e-46 1.7e-23 1e+02 
554290 1412190 350 7e-14  0 0 1.9e-279 1.7e-175 5.5e-98 6.4e-50 3.1e-25 1e+02 
554290 1413690 350 1.2e-14  0 0 2.3e-298 1.9e-187 9.9e-105 2e-53 4.6e-27 1e+02 
554290 1415190 350 1.8e-15  0 0 0 5.4e-200 8.2e-112 4.2e-57 5.5e-29 1e+02 
554290 1416690 350 2.5e-16  0 0 0 3.8e-213 3.1e-119 6e-61 5.4e-31 1e+02 
554290 1418190 350 3.3e-17  0 0 0 7e-227 5.5e-127 5.6e-65 4.3e-33 1e+02 
554290 1419690 350 3.9e-18  0 0 0 3.2e-241 4.5e-135 3.5e-69 2.8e-35 1e+02 
554290 1421190 350 4.3e-19  0 0 0 3.8e-256 1.7e-143 1.5e-73 1.4e-37 1e+02 
554290 1422690 350 4.3e-20  0 0 0 1.1e-271 2.9e-152 4.2e-78 6.2e-40 1e+02 
554290 1424190 350 4e-21  0 0 0 8.5e-288 2.3e-161 7.9e-83 2.1e-42 1e+02 
554290 1425690 350 3.4e-22  0 0 0 0 8.5e-171 1e-87 6e-45 1e+02 
554290 1427190 350 2.7e-23  0 0 0 0 1.4e-180 8.5e-93 1.4e-47 1e+02 
554290 1428690 350 1.9e-24  0 0 0 0 1.1e-190 4.8e-98 2.5e-50 1e+02 
554290 1430190 350 1.3e-25  0 0 0 0 4.1e-201 1.8e-103 3.8e-53 1e+02 
554290 1431690 350 7.9e-27  0 0 0 0 6.8e-212 4.6e-109 4.7e-56 1e+02 
555790 1332690 350 2.9e-28  0 0 0 0 2.4e-224 1.6e-115 2e-59 1e+02 
555790 1334190 350 5e-27  0 0 0 0 2.4e-213 8.1e-110 1.9e-56 1e+02 
555790 1335690 350 7.9e-26  0 0 0 0 1.1e-202 2.8e-104 1.4e-53 1e+02 
555790 1337190 350 1.2e-24  0 0 0 0 2.4e-192 6.5e-99 8.9e-51 1e+02 
555790 1338690 350 1.6e-23  0 0 0 0 2.4e-182 1e-93 4.5e-48 1e+02 
555790 1340190 350 2e-22  0 0 0 0 1.1e-172 1e-88 1.8e-45 1e+02 
555790 1341690 350 2.2e-21  0 0 0 2.4e-291 2.3e-163 7.2e-84 6.1e-43 1e+02 
555790 1343190 350 2.3e-20  0 0 0 2e-275 2.2e-154 3.3e-79 1.6e-40 1e+02 
555790 1344690 350 2.2e-19  0 0 0 4.2e-260 9.9e-146 1e-74 3.6e-38 1e+02 
555790 1346190 350 2e-18  0 0 0 2.3e-245 2e-137 2.2e-70 6.4e-36 1e+02 
555790 1347690 350 1.6e-17  0 0 0 3.1e-231 2e-129 3e-66 9.3e-34 1e+02 
555790 1349190 350 1.2e-16  0 0 0 1.1e-217 8.6e-122 2.8e-62 1.1e-31 1e+02 
555790 1350690 350 8.4e-16  0 0 0 9.7e-205 1.7e-114 1.7e-58 1e-29 1e+02 
555790 1352190 350 5.3e-15  0 0 3.5e-306 2.2e-192 1.6e-107 7.2e-55 8.1e-28 1e+02 
555790 1353690 350 3.1e-14  0 0 1.4e-287 1.3e-180 7e-101 2e-51 5.1e-26 1e+02 
555790 1355190 350 1.7e-13  0 0 6.8e-270 1.8e-169 1.4e-94 3.7e-48 2.6e-24 1e+02 
555790 1356690 350 8.1e-13  0 0 3.6e-253 6.8e-159 1.3e-88 4.6e-45 1.1e-22 1e+02 
555790 1358190 350 3.7e-12  0 0 2.3e-237 6.4e-149 5.4e-83 3.8e-42 3.7e-21 1e+02 
555790 1359690 350 1.5e-11  0 1.9e-293 1.6e-222 1.5e-139 1.1e-77 2.1e-39 1e-19 1e+02 
555790 1361190 350 5.9e-11  0 3.6e-275 1.3e-208 9.3e-131 9.6e-73 8e-37 2.3e-18 1e+02 
555790 1362690 350 2.1e-10  0 3.9e-258 1.2e-195 1.4e-122 4e-68 2e-34 4.1e-17 1e+02 
555790 1364190 350 6.7e-10  3.9e-311 2.5e-242 1.3e-183 5.7e-115 7.7e-64 3.3e-32 6e-16 1e+02 
555790 1365690 350 2e-09  1.7e-292 9.4e-228 1.6e-172 5.7e-108 6.8e-60 3.7e-30 7.2e-15 1e+02 
555790 1367190 350 5.5e-09  2e-275 2.1e-214 2.3e-162 1.5e-101 2.8e-56 2.8e-28 7e-14 1e+02 
555790 1368690 350 1.4e-08  6.2e-260 2.6e-202 3.7e-153 9.6e-96 5.3e-53 1.4e-26 5.5e-13 1e+02 
555790 1370190 350 3.1e-08  5e-246 2e-191 6.9e-145 1.6e-90 4.7e-50 4.7e-25 3.5e-12 1e+02 
555790 1371690 350 6.5e-08  1.1e-233 8.5e-182 1.5e-137 6.8e-86 1.9e-47 1.1e-23 1.8e-11 1e+02 
555790 1373190 350 1.2e-07  6.2e-223 2.2e-173 3.7e-131 7.4e-82 3.6e-45 1.6e-22 7.5e-11 1e+02 
555790 1374690 350 2.2e-07  9.5e-214 3.3e-166 1.1e-125 2.1e-78 3.2e-43 1.6e-21 2.6e-10 1e+02 
555790 1376190 350 3.5e-07  3.8e-206 2.9e-160 3.6e-121 1.5e-75 1.3e-41 1.1e-20 7e-10 1e+02 
555790 1377690 350 5e-07  4.1e-200 1.5e-155 1.4e-117 2.7e-73 2.4e-40 5.1e-20 1.6e-09 1e+02 
555790 1379190 350 6.6e-07  1.2e-195 4.5e-152 6.2e-115 1.3e-71 2.1e-39 1.6e-19 2.8e-09 1e+02 
555790 1380690 350 7.9e-07  9.1e-193 8.1e-150 3.2e-113 1.5e-70 8.6e-39 3.3e-19 4.2e-09 1e+02 
555790 1382190 350 8.6e-07  1.9e-191 8.6e-149 1.9e-112 4.8e-70 1.6e-38 4.5e-19 4.9e-09 1e+02 
555790 1383690 350 8.5e-07  1e-191 5.4e-149 1.4e-112 3.8e-70 1.4e-38 4.2e-19 4.8e-09 1e+02 
555790 1385190 350 7.6e-07  1.5e-193 2e-150 1.1e-113 7.8e-71 5.9e-39 2.7e-19 3.7e-09 1e+02 
555790 1386690 350 6.1e-07  5.8e-197 4.3e-153 1e-115 4.1e-72 1.1e-39 1.1e-19 2.4e-09 1e+02 
555790 1388190 350 4.5e-07  6e-202 5.5e-157 1.1e-118 5.6e-74 9.9e-41 3.2e-20 1.2e-09 1e+02 
555790 1389690 350 3e-07  1.7e-208 4.1e-162 1.4e-122 1.9e-76 4.1e-42 6.1e-21 5.1e-10 1e+02 
555790 1391190 350 1.9e-07  1.2e-216 1.8e-168 2.1e-127 1.7e-79 7.7e-44 7.9e-22 1.7e-10 1e+02 
555790 1392690 350 1e-07  2.4e-226 4.7e-176 3.5e-133 3.9e-83 6.8e-46 6.8e-23 4.8e-11 1e+02 
555790 1394190 350 5.3e-08  1.2e-237 7.1e-185 6.8e-140 2.3e-87 2.8e-48 3.9e-24 1.1e-11 1e+02 
555790 1395690 350 2.4e-08  1.7e-250 6.3e-195 1.5e-147 3.4e-92 5.3e-51 1.5e-25 1.9e-12 1e+02 
555790 1397190 350 1e-08  6.3e-265 3.3e-206 4e-156 1.3e-97 4.7e-54 4e-27 2.8e-13 1e+02 
555790 1398690 350 4.1e-09  6.1e-281 1e-218 1.2e-165 1.2e-103 1.9e-57 6.9e-29 3.3e-14 1e+02 
555790 1400190 350 1.4e-09  1.5e-298 1.8e-232 4.1e-176 3.1e-110 3.6e-61 8.1e-31 3.2e-15 1e+02 
555790 1401690 350 4.7e-10  0 1.8e-247 1.6e-187 1.9e-117 3.1e-65 6.3e-33 2.5e-16 1e+02 
555790 1403190 350 1.4e-10  0 1.1e-263 7.3e-200 3.1e-125 1.2e-69 3.3e-35 1.6e-17 1e+02 
555790 1404690 350 4e-11  0 3.9e-281 3.8e-213 1.3e-133 2.3e-74 1.2e-37 8.2e-19 1e+02 
555790 1406190 350 1e-11  0 8.1e-300 2.3e-227 1.3e-142 2e-79 2.7e-40 3.4e-20 1e+02 
555790 1407690 350 2.4e-12  0 0 1.5e-242 3.5e-152 7.8e-85 4.3e-43 1.2e-21 1e+02 
555790 1409190 350 5.1e-13  0 0 1.2e-258 2.4e-162 1.4e-90 4.5e-46 3.2e-23 1e+02 
555790 1410690 350 1e-13  0 0 1.1e-275 4e-173 1.2e-96 3.2e-49 7.2e-25 1e+02 
555790 1412190 350 1.8e-14  0 0 1.1e-293 1.8e-184 4.7e-103 1.5e-52 1.3e-26 1e+02 
555790 1413690 350 3e-15  0 0 0 1.9e-196 8.4e-110 4.7e-56 1.9e-28 1e+02 
555790 1415190 350 4.7e-16  0 0 0 5.4e-209 6.9e-117 9.8e-60 2.3e-30 1e+02 
555790 1416690 350 6.6e-17  0 0 0 3.9e-222 2.6e-124 1.4e-63 2.3e-32 1e+02 
555790 1418190 350 8.6e-18  0 0 0 7e-236 4.6e-132 1.3e-67 1.8e-34 1e+02 
555790 1419690 350 1e-18  0 0 0 3.2e-250 3.8e-140 8.2e-72 1.2e-36 1e+02 
555790 1421190 350 1.1e-19  0 0 0 3.8e-265 1.4e-148 3.4e-76 6.1e-39 1e+02 
555790 1422690 350 1.2e-20  0 0 0 1.1e-280 2.4e-157 9.7e-81 2.6e-41 1e+02 
555790 1424190 350 1.1e-21  0 0 0 8.5e-297 1.9e-166 1.8e-85 9e-44 1e+02 
555790 1425690 350 9.2e-23  0 0 0 0 7.1e-176 2.3e-90 2.5e-46 1e+02 
555790 1427190 350 7.2e-24  0 0 0 0 1.2e-185 1.9e-95 5.8e-49 1e+02 
555790 1428690 350 5.2e-25  0 0 0 0 9.3e-196 1.1e-100 1.1e-51 1e+02 
555790 1430190 350 3.5e-26  0 0 0 0 3.4e-206 4.2e-106 1.6e-54 1e+02 
555790 1431690 350 2.1e-27  0 0 0 0 5.6e-217 1e-111 2e-57 1e+02 
557290 1332690 350 7e-29  0 0 0 0 9.1e-230 2.4e-118 6.9e-61 1e+02 
557290 1334190 350 1.2e-27  0 0 0 0 9.2e-219 1.2e-112 6.5e-58 1e+02 
557290 1335690 350 1.9e-26  0 0 0 0 4.3e-208 4.3e-107 5e-55 1e+02 
557290 1337190 350 2.9e-25  0 0 0 0 9.2e-198 1e-101 3.1e-52 1e+02 
557290 1338690 350 3.8e-24  0 0 0 0 9.1e-188 1.5e-96 1.5e-49 1e+02 
557290 1340190 350 4.8e-23  0 0 0 0 4.2e-178 1.6e-91 6.3e-47 1e+02 
557290 1341690 350 5.4e-22  0 0 0 9.1e-301 8.8e-169 1.1e-86 2.1e-44 1e+02 
557290 1343190 350 5.7e-21  0 0 0 5.1e-285 8.5e-160 5.2e-82 5.6e-42 1e+02 
557290 1344690 350 5.4e-20  0 0 0 1.1e-269 3.8e-151 1.6e-77 1.2e-39 1e+02 
557290 1346190 350 4.8e-19  0 0 0 5.9e-255 7.9e-143 3.3e-73 2.2e-37 1e+02 
557290 1347690 350 3.9e-18  0 0 0 8.1e-241 7.6e-135 4.6e-69 3.2e-35 1e+02 
557290 1349190 350 2.9e-17  0 0 0 2.8e-227 3.3e-127 4.3e-65 3.7e-33 1e+02 
557290 1350690 350 2e-16  0 0 0 2.5e-214 6.8e-120 2.7e-61 3.6e-31 1e+02 
557290 1352190 350 1.3e-15  0 0 0 5.7e-202 6.3e-113 1.1e-57 2.8e-29 1e+02 
557290 1353690 350 7.3e-15  0 0 9.7e-303 3.3e-190 2.7e-106 3.1e-54 1.7e-27 1e+02 
557290 1355190 350 3.9e-14  0 0 4.6e-285 4.8e-179 5.5e-100 5.8e-51 8.9e-26 1e+02 
557290 1356690 350 1.9e-13  0 0 2.5e-268 1.8e-168 5e-94 7.2e-48 3.7e-24 1e+02 
557290 1358190 350 8.7e-13  0 0 1.5e-252 1.7e-158 2.1e-88 6e-45 1.3e-22 1e+02 
557290 1359690 350 3.6e-12  0 0 1.1e-237 4.1e-149 4.2e-83 3.4e-42 3.4e-21 1e+02 
557290 1361190 350 1.4e-11  0 4.3e-295 9e-224 2.5e-140 3.8e-78 1.3e-39 7.7e-20 1e+02 
557290 1362690 350 4.8e-11  0 4.8e-278 8.4e-211 3.9e-132 1.6e-73 3.1e-37 1.4e-18 1e+02 
557290 1364190 350 1.5e-10  0 3.1e-262 9.1e-199 1.5e-124 3.1e-69 5.3e-35 2e-17 1e+02 
557290 1365690 350 4.5e-10  0 1.2e-247 1.1e-187 1.6e-117 2.7e-65 5.9e-33 2.4e-16 1e+02 
557290 1367190 350 1.2e-09  6.8e-301 2.6e-234 1.6e-177 4e-111 1.1e-61 4.4e-31 2.4e-15 1e+02 
557290 1368690 350 3e-09  2.1e-285 3.3e-222 2.6e-168 2.6e-105 2.2e-58 2.2e-29 1.8e-14 1e+02 
557290 1370190 350 6.9e-09  1.7e-271 2.5e-211 5e-160 4.4e-100 1.9e-55 7.5e-28 1.2e-13 1e+02 
557290 1371690 350 1.4e-08  3.8e-259 1.1e-201 1.1e-152 1.9e-95 7.8e-53 1.7e-26 6.1e-13 1e+02 
557290 1373190 350 2.7e-08  2.2e-248 2.8e-193 2.7e-146 2.1e-91 1.5e-50 2.6e-25 2.5e-12 1e+02 
557290 1374690 350 4.7e-08  3.3e-239 4.2e-186 7.9e-141 5.8e-88 1.3e-48 2.6e-24 8.6e-12 1e+02 
557290 1376190 350 7.4e-08  1.4e-231 3.7e-180 2.6e-136 4.2e-85 5.3e-47 1.8e-23 2.4e-11 1e+02 
557290 1377690 350 1.1e-07  1.5e-225 1.9e-175 1e-132 7.7e-83 1e-45 8.3e-23 5.3e-11 1e+02 
557290 1379190 350 1.4e-07  4.3e-221 5.9e-172 4.6e-130 3.6e-81 8.8e-45 2.6e-22 9.6e-11 1e+02 
557290 1380690 350 1.7e-07  3.3e-218 1.1e-169 2.4e-128 4.4e-80 3.6e-44 5.3e-22 1.4e-10 1e+02 
557290 1382190 350 1.8e-07  6.7e-217 1.1e-168 1.4e-127 1.4e-79 6.8e-44 7.4e-22 1.7e-10 1e+02 
557290 1383690 350 1.8e-07  3.7e-217 7e-169 1e-127 1.1e-79 6e-44 6.9e-22 1.6e-10 1e+02 
557290 1385190 350 1.6e-07  5.4e-219 2.6e-170 8.2e-129 2.2e-80 2.5e-44 4.3e-22 1.3e-10 1e+02 
557290 1386690 350 1.3e-07  2.1e-222 5.6e-173 7.6e-131 1.2e-81 4.7e-45 1.8e-22 8.1e-11 1e+02 
557290 1388190 350 9.7e-08  2.1e-227 7.1e-177 8.3e-134 1.6e-83 4.1e-46 5.2e-23 4.2e-11 1e+02 
557290 1389690 350 6.5e-08  5.9e-234 5.3e-182 1e-137 5.4e-86 1.7e-47 9.9e-24 1.7e-11 1e+02 
557290 1391190 350 4e-08  4.3e-242 2.3e-188 1.5e-142 4.8e-89 3.2e-49 1.3e-24 5.9e-12 1e+02 
557290 1392690 350 2.3e-08  8.4e-252 6e-196 2.5e-148 1.1e-92 2.8e-51 1.1e-25 1.6e-12 1e+02 
557290 1394190 350 1.2e-08  4.3e-263 9e-205 4.9e-155 6.3e-97 1.1e-53 6.3e-27 3.6e-13 1e+02 
557290 1395690 350 5.4e-09  5.9e-276 8e-215 1.1e-162 9.3e-102 2.2e-56 2.4e-28 6.5e-14 1e+02 
557290 1397190 350 2.3e-09  2.1e-290 4.1e-226 2.8e-171 3.5e-107 1.9e-59 6.3e-30 9.5e-15 1e+02 
557290 1398690 350 9.1e-10  2e-306 1.2e-238 8.4e-181 3.4e-113 7.7e-63 1.1e-31 1.1e-15 1e+02 
557290 1400190 350 3.3e-10  0 2.2e-252 2.9e-191 8.3e-120 1.4e-66 1.3e-33 1.1e-16 1e+02 
557290 1401690 350 1.1e-10  0 2.3e-267 1.1e-202 5.2e-127 1.2e-70 1e-35 8.5e-18 1e+02 
557290 1403190 350 3.3e-11  0 1.4e-283 5e-215 8.3e-135 5e-75 5.2e-38 5.4e-19 1e+02 
557290 1404690 350 9.2e-12  0 4.7e-301 2.6e-228 3.4e-143 9.2e-80 1.8e-40 2.8e-20 1e+02 
557290 1406190 350 2.4e-12  0 0 1.5e-242 3.5e-152 7.8e-85 4.3e-43 1.2e-21 1e+02 
557290 1407690 350 5.5e-13  0 0 1.1e-257 9.2e-162 3.1e-90 6.7e-46 4e-23 1e+02 
557290 1409190 350 1.2e-13  0 0 8.2e-274 6.2e-172 5.6e-96 7e-49 1.1e-24 1e+02 
557290 1410690 350 2.4e-14  0 0 7.4e-291 1.1e-182 4.7e-102 4.9e-52 2.5e-26 1e+02 
557290 1412190 350 4.3e-15  0 0 0 4.6e-194 1.8e-108 2.3e-55 4.5e-28 1e+02 
557290 1413690 350 7.3e-16  0 0 0 5e-206 3.3e-115 7.2e-59 6.6e-30 1e+02 
557290 1415190 350 1.1e-16  0 0 0 1.4e-218 2.7e-122 1.5e-62 8e-32 1e+02 
557290 1416690 350 1.6e-17  0 0 0 1e-231 1e-129 2.1e-66 7.8e-34 1e+02 
557290 1418190 350 2.1e-18  0 0 0 1.8e-245 1.8e-137 2e-70 6.2e-36 1e+02 
557290 1419690 350 2.5e-19  0 0 0 8.3e-260 1.5e-145 1.3e-74 4e-38 1e+02 
557290 1421190 350 2.8e-20  0 0 0 9.7e-275 5.4e-154 5.3e-79 2.1e-40 1e+02 
557290 1422690 350 2.8e-21  0 0 0 2.9e-290 9.3e-163 1.5e-83 8.9e-43 1e+02 
557290 1424190 350 2.6e-22  0 0 0 0 7.4e-172 2.8e-88 3.1e-45 1e+02 
557290 1425690 350 2.2e-23  0 0 0 0 2.7e-181 3.6e-93 8.7e-48 1e+02 
557290 1427190 350 1.8e-24  0 0 0 0 4.6e-191 3e-98 2e-50 1e+02 
557290 1428690 350 1.3e-25  0 0 0 0 3.6e-201 1.7e-103 3.7e-53 1e+02 
557290 1430190 350 8.5e-27  0 0 0 0 1.3e-211 6.4e-109 5.5e-56 1e+02 
557290 1431690 350 5.2e-28  0 0 0 0 2.1e-222 1.6e-114 6.8e-59 1e+02 
558790 1332690 350 1.6e-29  0 0 0 0 1.6e-235 2.5e-121 1.9e-62 1e+02 
558790 1334190 350 2.7e-28  0 0 0 0 1.6e-224 1.3e-115 1.8e-59 1e+02 
558790 1335690 350 4.4e-27  0 0 0 0 7.5e-214 4.4e-110 1.4e-56 1e+02 
558790 1337190 350 6.4e-26  0 0 0 0 1.6e-203 1e-104 8.6e-54 1e+02 
558790 1338690 350 8.6e-25  0 0 0 0 1.6e-193 1.6e-99 4.3e-51 1e+02 
558790 1340190 350 1.1e-23  0 0 0 0 7.4e-184 1.7e-94 1.8e-48 1e+02 
558790 1341690 350 1.2e-22  0 0 0 0 1.6e-174 1.1e-89 5.8e-46 1e+02 
558790 1343190 350 1.3e-21  0 0 0 3.3e-295 1.5e-165 5.3e-85 1.6e-43 1e+02 
558790 1344690 350 1.2e-20  0 0 0 7e-280 6.8e-157 1.7e-80 3.4e-41 1e+02 
558790 1346190 350 1.1e-19  0 0 0 3.8e-265 1.4e-148 3.5e-76 6.1e-39 1e+02 
558790 1347690 350 8.7e-19  0 0 0 5.3e-251 1.4e-140 4.8e-72 8.8e-37 1e+02 
558790 1349190 350 6.5e-18  0 0 0 1.9e-237 6e-133 4.5e-68 1e-34 1e+02 
558790 1350690 350 4.4e-17  0 0 0 1.7e-224 1.2e-125 2.8e-64 9.9e-33 1e+02 
558790 1352190 350 2.8e-16  0 0 0 3.8e-212 1.1e-118 1.2e-60 7.7e-31 1e+02 
558790 1353690 350 1.6e-15  0 0 0 2.2e-200 4.9e-112 3.2e-57 4.8e-29 1e+02 
558790 1355190 350 8.5e-15  0 0 3.5e-301 3.2e-189 9.9e-106 6.1e-54 2.5e-27 1e+02 
558790 1356690 350 4.2e-14  0 0 1.9e-284 1.2e-178 9.1e-100 7.6e-51 1e-25 1e+02 
558790 1358190 350 1.9e-13  0 0 1.2e-268 1.1e-168 3.9e-94 6.3e-48 3.5e-24 1e+02 
558790 1359690 350 7.7e-13  0 0 8.6e-254 2.7e-159 7.7e-89 3.5e-45 9.5e-23 1e+02 
558790 1361190 350 2.9e-12  0 0 7.1e-240 1.7e-150 7e-84 1.3e-42 2.1e-21 1e+02 
558790 1362690 350 1e-11  0 3.4e-299 6.7e-227 2.6e-142 2.9e-79 3.3e-40 3.8e-20 1e+02 
558790 1364190 350 3.2e-11  0 2.2e-283 7.3e-215 1e-134 5.7e-75 5.6e-38 5.6e-19 1e+02 
558790 1365690 350 9.5e-11  0 8.3e-269 9.1e-204 1.1e-127 5.1e-71 6.3e-36 6.7e-18 1e+02 
558790 1367190 350 2.5e-10  0 1.8e-255 1.3e-193 2.8e-121 2.1e-67 4.7e-34 6.5e-17 1e+02 
558790 1368690 350 6.3e-10  2.4e-312 2.4e-243 2.1e-184 1.8e-115 4e-64 2.4e-32 5.1e-16 1e+02 
558790 1370190 350 1.4e-09  1.6e-298 1.8e-232 4.1e-176 3.1e-110 3.6e-61 8.1e-31 3.2e-15 1e+02 
558790 1371690 350 2.9e-09  3.4e-286 7.9e-223 8.9e-169 1.3e-105 1.5e-58 1.8e-29 1.7e-14 1e+02 
558790 1373190 350 5.5e-09  2e-275 2.1e-214 2.3e-162 1.5e-101 2.8e-56 2.8e-28 7e-14 1e+02 
558790 1374690 350 9.5e-09  3.1e-266 3.1e-207 6.6e-157 4.1e-98 2.5e-54 2.8e-27 2.4e-13 1e+02 
558790 1376190 350 1.5e-08  1.3e-258 2.8e-201 2.2e-152 3e-95 1e-52 1.9e-26 6.5e-13 1e+02 
558790 1377690 350 2.1e-08  1.4e-252 1.5e-196 8.6e-149 5.5e-93 1.9e-51 9e-26 1.5e-12 1e+02 
558790 1379190 350 2.8e-08  4e-248 4.5e-193 3.9e-146 2.6e-91 1.7e-50 2.8e-25 2.6e-12 1e+02 
558790 1380690 350 3.3e-08  3.1e-245 8e-191 2e-144 3.2e-90 6.9e-50 5.7e-25 3.9e-12 1e+02 
558790 1382190 350 3.6e-08  6.3e-244 8.5e-190 1.2e-143 9.8e-90 1.3e-49 8e-25 4.6e-12 1e+02 
558790 1383690 350 3.5e-08  3.4e-244 5.3e-190 8.5e-144 7.8e-90 1.1e-49 7.5e-25 4.4e-12 1e+02 
558790 1385190 350 3.2e-08  5e-246 1.9e-191 6.9e-145 1.6e-90 4.7e-50 4.7e-25 3.5e-12 1e+02 
558790 1386690 350 2.6e-08  1.9e-249 4.2e-194 6.4e-147 8.4e-92 8.9e-51 2e-25 2.2e-12 1e+02 
558790 1388190 350 1.9e-08  2e-254 5.3e-198 7e-150 1.1e-93 7.8e-52 5.6e-26 1.1e-12 1e+02 
558790 1389690 350 1.3e-08  5.5e-261 3.9e-203 8.7e-154 3.9e-96 3.2e-53 1.1e-26 4.8e-13 1e+02 
558790 1391190 350 8.1e-09  4e-269 1.7e-209 1.3e-158 3.4e-99 6e-55 1.4e-27 1.6e-13 1e+02 
558790 1392690 350 4.6e-09  7.6e-279 4.4e-217 2.1e-164 7.6e-103 5.3e-57 1.2e-28 4.4e-14 1e+02 
558790 1394190 350 2.4e-09  3.9e-290 6.6e-226 4e-171 4.4e-107 2.2e-59 6.8e-30 9.9e-15 1e+02 
558790 1395690 350 1.1e-09  5.3e-303 5.8e-236 9e-179 6.5e-112 4.1e-62 2.6e-31 1.8e-15 1e+02 
558790 1397190 350 4.8e-10  0 3e-247 2.3e-187 2.4e-117 3.5e-65 6.7e-33 2.6e-16 1e+02 
558790 1398690 350 1.9e-10  0 8.9e-260 6.8e-197 2.3e-123 1.4e-68 1.2e-34 3.1e-17 1e+02 
558790 1400190 350 6.9e-11  0 1.6e-273 2.3e-207 5.7e-130 2.7e-72 1.4e-36 3e-18 1e+02 
558790 1401690 350 2.3e-11  0 1.6e-288 8.9e-219 3.6e-137 2.3e-76 1.1e-38 2.3e-19 1e+02 
558790 1403190 350 7e-12  0 9.5e-305 4e-231 5.7e-145 9.1e-81 5.5e-41 1.5e-20 1e+02 
558790 1404690 350 2e-12  0 0 2.1e-244 2.3e-153 1.7e-85 1.9e-43 7.7e-22 1e+02 
558790 1406190 350 5.1e-13  0 0 1.2e-258 2.4e-162 1.4e-90 4.5e-46 3.2e-23 1e+02 
558790 1407690 350 1.2e-13  0 0 8.2e-274 6.2e-172 5.6e-96 7e-49 1.1e-24 1e+02 
558790 1409190 350 2.6e-14  0 0 6.4e-290 4.1e-182 1e-101 7.3e-52 3e-26 1e+02 
558790 1410690 350 5.2e-15  0 0 5.7e-307 7e-193 8.5e-108 5.1e-55 6.8e-28 1e+02 
558790 1412190 350 9.5e-16  0 0 0 3e-204 3.3e-114 2.4e-58 1.2e-29 1e+02 
558790 1413690 350 1.6e-16  0 0 0 3.3e-216 5.9e-121 7.5e-62 1.8e-31 1e+02 
558790 1415190 350 2.5e-17  0 0 0 9.2e-229 4.8e-128 1.6e-65 2.2e-33 1e+02 
558790 1416690 350 3.5e-18  0 0 0 6.5e-242 1.8e-135 2.2e-69 2.2e-35 1e+02 
558790 1418190 350 4.6e-19  0 0 0 1.2e-255 3.2e-143 2.1e-73 1.7e-37 1e+02 
