#EAST NORTH ELEV Kg/m^2 [-4->-3) [-3->-2) [-2->-1) [-1->0) [0->1) [1->2) [2->3) [3->4) (percent)
433487 1479887 0 0 -nan -nan -nan -nan -nan -nan -nan -nan 
435487 1479887 0 0 -nan -nan -nan -nan -nan -nan -nan -nan 
437487 1479887 0 0 -nan -nan -nan -nan -nan -nan -nan -nan 
439487 1479887 0 0 -nan -nan -nan -nan -nan -nan -nan -nan 
441487 1479887 0 0 -nan -nan -nan -nan -nan -nan -nan -nan 
443487 1479887 0 0 -nan -nan -nan -nan -nan -nan -nan -nan 
445487 1479887 0 0 -nan -nan -nan -nan -nan -nan -nan -nan 
447487 1479887 0 0 -nan -nan -nan -nan -nan -nan -nan -nan 
449487 1479887 0 0 -nan -nan -nan -nan -nan -nan -nan -nan 
451487 1479887 0 0 -nan -nan -nan -nan -nan -nan -nan -nan 
453487 1479887 0 0 -nan -nan -nan -nan -nan -nan -nan -nan 
455487 1479887 0 0 -nan -nan -nan -nan -nan -nan -nan -nan 
457487 1479887 0 0 -nan -nan -nan -nan -nan -nan -nan -nan 
563487 1477887 0 1.68027e-216 0.1589 0.485155 1.10732 1.95033 2.75817 3.46419 5.72358 84.3524 
565487 1477887 0 2.72277e-219 0.149666 0.45718 1.04421 1.84167 2.61112 3.29607 5.51557 85.0845 
567487 1477887 0 2.95997e-222 0.140452 0.42925 0.981148 1.73293 2.46352 3.12631 5.30214 85.8242 
569487 1477887 0 2.15889e-225 0.131316 0.401539 0.918527 1.62477 2.31626 2.9559 5.08429 86.5674 
571487 1477887 0 1.05648e-228 0.122313 0.374213 0.856723 1.51784 2.17021 2.78577 4.86303 87.3099 
573487 1477887 0 3.46892e-232 0.113493 0.34743 0.796089 1.41275 2.02618 2.61687 4.63941 88.0478 
575487 1477887 0 7.64279e-236 0.104904 0.321331 0.736948 1.31005 1.88495 2.4501 4.41447 88.7772 
577487 1477887 0 1.12992e-239 0.0965891 0.296047 0.679596 1.21028 1.74724 2.28629 4.18928 89.4947 
579487 1477887 0 1.12098e-243 0.088585 0.271691 0.624294 1.11387 1.61369 2.12624 3.96489 90.1967 
581487 1477887 0 7.46301e-248 0.0809239 0.248363 0.571268 1.02125 1.48487 1.97068 3.74233 90.8803 
583487 1477887 0 3.33431e-252 0.073632 0.226142 0.520704 0.932735 1.36129 1.82023 3.52257 91.5427 
585487 1477887 0 9.99732e-257 0.0667299 0.205094 0.472753 0.848614 1.24336 1.67549 3.30655 92.1814 
587487 1477887 0 2.01165e-261 0.0602327 0.185265 0.427527 0.769093 1.13141 1.53691 3.09516 92.7944 
589487 1477887 0 2.71657e-266 0.0541498 0.166685 0.385098 0.694319 1.02568 1.40489 2.88919 93.38 
591487 1477887 0 2.46201e-271 0.0484852 0.149368 0.345507 0.624378 0.926343 1.27975 2.68939 93.9368 
593487 1477887 0 1.49748e-276 0.0432383 0.133315 0.308756 0.559296 0.833483 1.16169 2.49638 94.4638 
595487 1477887 0 6.11275e-282 0.0384039 0.118511 0.27482 0.499048 0.747115 1.05084 2.31072 94.9605 
597487 1477887 0 1.67461e-287 0.0339725 0.104928 0.243645 0.443557 0.667181 0.947256 2.13288 95.4266 
599487 1477887 0 3.07888e-293 0.0299317 0.0925317 0.21515 0.392704 0.593565 0.850912 1.96322 95.862 
601487 1477887 0 3.79899e-299 0.0262656 0.081274 0.189238 0.346333 0.526096 0.761712 1.80202 96.2671 
603487 1477887 0 3.14583e-305 0.0229562 0.0711019 0.16579 0.304256 0.464555 0.679503 1.64945 96.6424 
605487 1477887 0 1.7482e-311 0.0199837 0.0619561 0.144677 0.26626 0.408686 0.604075 1.50563 96.9887 
607487 1477887 0 6.51952e-318 0.0171268 0.0538814 0.12398 0.232728 0.355041 0.53654 1.37106 97.3096 
609487 1477887 0 0 -nan -nan -nan -nan -nan -nan -nan -nan 
611487 1477887 0 0 -nan -nan -nan -nan -nan -nan -nan -nan 
613487 1477887 0 0 -nan -nan -nan -nan -nan -nan -nan -nan 
615487 1477887 0 0 -nan -nan -nan -nan -nan -nan -nan -nan 
617487 1477887 0 0 -nan -nan -nan -nan -nan -nan -nan -nan 
619487 1477887 0 0 -nan -nan -nan -nan -nan -nan -nan -nan 
621487 1477887 0 0 -nan -nan -nan -nan -nan -nan -nan -nan 
623487 1477887 0 0 -nan -nan -nan -nan -nan -nan -nan -nan 
625487 1477887 0 0 -nan -nan -nan -nan -nan -nan -nan -nan 
627487 1477887 0 0 -nan -nan -nan -nan -nan -nan -nan -nan 
629487 1477887 0 0 -nan -nan -nan -nan -nan -nan -nan -nan 
433487 1475887 0 0 -nan -nan -nan -nan -nan -nan -nan -nan 
435487 1475887 0 0 -nan -nan -nan -nan -nan -nan -nan -nan 
437487 1475887 0 0 -nan -nan -nan -nan -nan -nan -nan -nan 
439487 1475887 0 0 -nan -nan -nan -nan -nan -nan -nan -nan 
441487 1475887 0 0 -nan -nan -nan -nan -nan -nan -nan -nan 
443487 1475887 0 0 -nan -nan -nan -nan -nan -nan -nan -nan 
445487 1475887 0 0 -nan -nan -nan -nan -nan -nan -nan -nan 
447487 1475887 0 0 -nan -nan -nan -nan -nan -nan -nan -nan 
449487 1475887 0 0 -nan -nan -nan -nan -nan -nan -nan -nan 
451487 1475887 0 0 -nan -nan -nan -nan -nan -nan -nan -nan 
453487 1475887 0 4.496e-322 0 0 0 0 0 0 0 100 
455487 1475887 0 2.44149e-315 0.0364454 0.112507 0.261043 0.474551 0.711874 1.00529 2.23309 95.1652 
457487 1475887 0 9.20841e-309 0.041309 0.127409 0.295222 0.535287 0.799114 1.1177 2.42325 94.6607 
459487 1475887 0 2.33097e-302 0.0466316 0.143698 0.332532 0.60142 0.893634 1.23829 2.62213 94.1217 
461487 1475887 0 3.96017e-296 0.0524252 0.161414 0.373053 0.673058 0.99553 1.36703 2.82923 93.5483 
463487 1475887 0 4.5156e-290 0.0586981 0.180579 0.416831 0.75026 1.10482 1.50382 3.04397 92.941 
465487 1475887 0 3.45575e-284 0.0654537 0.2012 0.463876 0.83302 1.22144 1.64845 3.26567 92.3009 
467487 1475887 0 1.77497e-278 0.0726896 0.223269 0.514162 0.92127 1.34525 1.80061 3.49355 91.6292 
469487 1475887 0 6.11866e-273 0.0803976 0.24676 0.567622 1.01487 1.47599 1.9599 3.72674 90.9277 
471487 1475887 0 1.41557e-267 0.0885634 0.271626 0.624145 1.11361 1.61332 2.12581 3.96428 90.1986 
473487 1475887 0 2.1979e-262 0.097166 0.297801 0.683578 1.21721 1.75682 2.29773 4.20516 89.4445 
475487 1475887 0 2.29021e-257 0.106178 0.325202 0.745725 1.32531 1.90596 2.47498 4.4483 88.6684 
477487 1475887 0 1.60147e-252 0.115565 0.353724 0.810344 1.43747 2.06011 2.65676 4.69259 87.8734 
479487 1475887 0 7.51491e-248 0.125287 0.383243 0.877153 1.55321 2.21857 2.84223 4.93689 87.0634 
481487 1475887 0 2.36632e-243 0.135298 0.413619 0.945833 1.67195 2.38056 3.03044 5.18004 86.2423 
483487 1475887 0 4.99978e-239 0.145547 0.444694 1.01603 1.79309 2.54524 3.22042 5.42089 85.4141 
485487 1475887 0 7.08815e-235 0.155975 0.476297 1.08734 1.91594 2.71169 3.41115 5.65831 84.5833 
487487 1475887 0 6.74216e-231 0.166524 0.508243 1.15937 2.03981 2.87897 3.60157 5.89118 83.7543 
489487 1475887 0 4.30254e-227 0.177127 0.540338 1.23167 2.16395 3.04609 3.79061 6.11846 82.9318 
491487 1475887 0 1.84199e-223 0.187719 0.572381 1.3038 2.28758 3.21204 3.9772 6.33914 82.1202 
493487 1475887 0 5.29005e-220 0.198231 0.604164 1.37529 2.40993 3.3758 4.16026 6.55226 81.3241 
495487 1475887 0 1.0191e-216 0.208593 0.635478 1.44566 2.53021 3.53636 4.33876 6.75695 80.548 
497487 1475887 0 1.31684e-213 0.218735 0.666114 1.51447 2.64764 3.69271 4.51167 6.95241 79.7962 
499487 1475887 0 1.14126e-210 0.228588 0.695863 1.58124 2.76146 3.84388 4.67803 7.13791 79.073 
501487 1475887 0 6.63348e-208 0.238085 0.724525 1.64553 2.87091 3.98892 4.8369 7.31279 78.3823 
503487 1475887 0 2.58572e-205 0.24716 0.751903 1.7069 2.97528 4.12693 4.98742 7.47648 77.7279 
505487 1475887 0 6.75893e-203 0.25575 0.777809 1.76494 3.07389 4.25707 5.12878 7.62847 77.1133 
507487 1475887 0 1.1847e-200 0.263796 0.802068 1.81927 3.16608 4.37852 5.26021 7.76832 76.5417 
509487 1475887 0 1.39237e-198 0.271244 0.824513 1.86951 3.25128 4.49056 5.38104 7.89565 76.0162 
511487 1475887 0 1.09721e-196 0.278041 0.844994 1.91533 3.32892 4.59252 5.49066 8.01016 75.5394 
513487 1475887 0 5.79693e-195 0.284142 0.863371 1.95643 3.39851 4.68378 5.58851 8.11158 75.1137 
515487 1475887 0 2.05335e-193 0.289505 0.879522 1.99254 3.45962 4.76382 5.67412 8.1997 74.7412 
517487 1475887 0 4.87605e-192 0.294093 0.893339 2.02343 3.51185 4.83217 5.74707 8.27434 74.4237 
